"","stream","date","N.L","P.L","Total.added.L","conc.p.added","conc.DIN.added","conc.DIN.in.barrel","conc.srp.in.barrel"
"3403","WS10",2012-08-08,3.504,1.154,16,33.134225,60.444,60.6246026613266,33.2808292654222
"3404","WS10",2012-08-09,3.504,1.154,16,33.134225,60.444,60.6246026613266,33.2808292654222
"3405","WS10",2012-08-10,3.504,1.154,16,33.134225,60.444,60.6246026613266,33.2808292654222
"3406","WS10",2012-08-11,3.504,1.154,16,33.134225,60.444,60.6246026613266,33.2808292654222
"3407","WS10",2012-08-12,3.504,1.154,16,33.134225,60.444,60.6246026613266,33.2808292654222
"3408","WS10",2012-08-13,3.504,1.154,16,33.134225,60.444,60.6246026613266,33.2808292654222
"3409","WS10",2012-08-14,3.504,1.154,16,33.134225,60.444,60.6246026613266,33.2808292654222
"3410","WS10",2012-08-15,3.504,1.154,16,33.134225,60.444,60.6246026613266,33.2808292654222
"3411","WS10",2012-08-16,3.504,1.154,16,33.134225,60.444,60.6246026613266,33.2808292654222
"3412","WS10",2012-08-17,3.504,1.154,16,33.134225,60.444,60.6246026613266,33.2808292654222
"3413","WS10",2012-08-18,3.504,1.154,16,33.134225,60.444,60.6246026613266,33.2808292654222
"3414","WS10",2012-08-19,3.504,1.154,16,33.134225,60.444,60.6246026613266,33.2808292654222
"3415","WS10",2012-08-20,3.504,1.154,16,33.134225,60.444,60.6246026613266,33.2808292654222
"3416","WS10",2012-08-21,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3417","WS10",2012-08-22,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3418","WS10",2012-08-23,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3419","WS10",2012-08-24,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3420","WS10",2012-08-25,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3421","WS10",2012-08-26,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3422","WS10",2012-08-27,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3423","WS10",2012-08-28,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3424","WS10",2012-08-29,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3425","WS10",2012-08-30,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3426","WS10",2012-08-31,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3427","WS10",2012-09-01,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3428","WS10",2012-09-02,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3429","WS10",2012-09-03,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3430","WS10",2012-09-04,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3431","WS10",2012-09-05,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3432","WS10",2012-09-06,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3433","WS10",2012-09-07,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3434","WS10",2012-09-08,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3435","WS10",2012-09-09,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3436","WS10",2012-09-10,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3437","WS10",2012-09-11,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3438","WS10",2012-09-12,3.504,1.153,16,33.1055125,60.444,60.552361596796,33.2107025592533
"3439","WS10",2012-09-13,2.19,0.72,10,33.0768,60.444,60.525271197597,33.17722691944
"3440","WS10",2012-09-14,2.19,0.72,10,33.0768,60.444,60.525271197597,33.17722691944
"3441","WS10",2012-09-15,2.19,0.72,10,33.0768,60.444,60.525271197597,33.17722691944
"3442","WS10",2012-09-16,2.19,0.72,10,33.0768,60.444,60.525271197597,33.17722691944
"3443","WS10",2012-09-17,2.19,0.72,10,33.0768,60.444,60.525271197597,33.17722691944
"3444","WS10",2012-09-18,2.19,0.72,10,33.0768,60.444,60.525271197597,33.17722691944
"3445","WS10",2012-09-19,2.19,0.72,10,33.0768,60.444,60.525271197597,33.17722691944
"3446","WS10",2012-09-20,2.19,0.72,10,33.0768,60.444,60.525271197597,33.17722691944
"3447","WS10",2012-09-21,2.19,0.72,10,33.0768,60.444,60.525271197597,33.17722691944
"3448","WS10",2012-09-22,2.19,0.72,10,33.0768,60.444,60.525271197597,33.17722691944
"3449","WS10",2012-09-23,1.75,0.577,8,33.134225,60.375,60.4952169580776,33.168626535552
"3450","WS10",2012-09-24,1.75,0.577,8,33.134225,60.375,60.4952169580776,33.168626535552
"3451","WS10",2012-09-25,1.75,0.577,8,33.134225,60.375,60.4952169580776,33.168626535552
"3452","WS10",2012-09-26,1.75,0.577,8,33.134225,60.375,60.4952169580776,33.168626535552
"3453","WS10",2012-09-27,1.75,0.577,8,33.134225,60.375,60.4952169580776,33.168626535552
"3454","WS10",2012-09-28,1.75,0.577,8,33.134225,60.375,60.4952169580776,33.168626535552
"3455","WS10",2012-09-29,1.75,0.577,8,33.134225,60.375,60.4952169580776,33.168626535552
"3456","WS10",2012-09-30,1.75,0.577,8,33.134225,60.375,60.4952169580776,33.168626535552
"3457","WS10",2012-10-01,1.75,0.577,8,33.134225,60.375,60.4952169580776,33.168626535552
"3458","WS10",2012-10-02,1.75,0.577,8,33.134225,60.375,60.4952169580776,33.168626535552
"3459","WS10",2012-10-03,1.75,0.577,8,33.134225,60.375,60.4952169580776,33.168626535552
"3460","WS10",2012-10-04,1.75,0.577,8,33.134225,60.375,60.4952169580776,33.168626535552
"3461","WS10",2012-10-05,3.5,1.15,16,33.019375,60.375,60.4471301748465,33.1089259213312
"3462","WS10",2012-10-06,3.5,1.15,16,33.019375,60.375,60.4471301748465,33.1089259213312
"3463","WS10",2012-10-07,3.5,1.15,16,33.019375,60.375,60.4471301748465,33.1089259213312
"3464","WS10",2012-10-08,3.5,1.15,16,33.019375,60.375,60.4471301748465,33.1089259213312
"3465","WS10",2012-10-09,3.5,1.15,16,33.019375,60.375,60.4471301748465,33.1089259213312
"3466","WS10",2012-10-10,3.5,1.15,16,33.019375,60.375,60.4471301748465,33.1089259213312
"3467","WS10",2012-10-11,1.97,0.649,9,33.1278444444444,60.4133333333333,60.4395258855061,33.1131825890317
"3468","WS10",2012-10-12,1.97,0.649,9,33.1278444444444,60.4133333333333,60.4395258855061,33.1131825890317
"3469","WS10",2012-10-13,1.97,0.649,9,33.1278444444444,60.4133333333333,60.4395258855061,33.1131825890317
"3470","WS10",2012-10-14,1.97,0.649,9,33.1278444444444,60.4133333333333,60.4395258855061,33.1131825890317
"3471","WS10",2012-10-15,1.97,0.649,9,33.1278444444444,60.4133333333333,60.4395258855061,33.1131825890317
"3472","WS10",2012-10-16,1.97,0.649,9,33.1278444444444,60.4133333333333,60.4395258855061,33.1131825890317
"3473","WS10",2012-10-17,2.19,0.721,10,33.12274,60.444,60.4406444141296,33.1155719417738
"3474","WS10",2012-10-18,2.19,0.721,10,33.12274,60.444,60.4406444141296,33.1155719417738
"3475","WS10",2012-10-19,2.19,0.721,10,33.12274,60.444,60.4406444141296,33.1155719417738
"3476","WS10",2012-10-20,2.19,0.721,10,33.12274,60.444,60.4406444141296,33.1155719417738
"3477","WS10",2012-10-21,2.19,0.721,10,33.12274,60.444,60.4406444141296,33.1155719417738
"3478","WS10",2012-10-22,2.63,0.865,12,33.1150833333333,60.49,60.4554510898907,33.1154253592416
"3479","WS10",2012-10-23,2.63,0.865,12,33.1150833333333,60.49,60.4554510898907,33.1154253592416
"3480","WS10",2012-10-24,2.63,0.865,12,33.1150833333333,60.49,60.4554510898907,33.1154253592416
"3481","WS10",2012-10-25,2.63,0.865,12,33.1150833333333,60.49,60.4554510898907,33.1154253592416
"3482","WS10",2012-10-26,2.63,0.865,12,33.1150833333333,60.49,60.4554510898907,33.1154253592416
"3483","WS10",2012-10-27,2.63,0.865,12,33.1150833333333,60.49,60.4554510898907,33.1154253592416
"3484","WS10",2012-10-28,2.63,0.865,12,33.1150833333333,60.49,60.4554510898907,33.1154253592416
"3485","WS10",2012-10-29,2.63,0.865,12,33.1150833333333,60.49,60.4554510898907,33.1154253592416
"3486","WS10",2012-10-30,2.63,0.865,12,33.1150833333333,60.49,60.4554510898907,33.1154253592416
"3487","WS10",2012-10-31,3.5,1.15,16,33.019375,60.375,60.4232706539344,33.077005215545
"3488","WS10",2012-11-01,3.5,1.15,16,33.019375,60.375,60.4232706539344,33.077005215545
"3489","WS10",2012-11-02,3.5,1.15,16,33.019375,60.375,60.4232706539344,33.077005215545
"3490","WS10",2012-11-03,3.5,1.15,16,33.019375,60.375,60.4232706539344,33.077005215545
"3491","WS10",2012-11-04,3.5,1.15,16,33.019375,60.375,60.4232706539344,33.077005215545
"3492","WS10",2012-11-05,3.5,1.15,16,33.019375,60.375,60.4232706539344,33.077005215545
"3493","WS10",2012-11-06,3.5,1.15,16,33.019375,60.375,60.4232706539344,33.077005215545
"3494","WS10",2012-11-07,3.5,1.15,16,33.019375,60.375,60.4232706539344,33.077005215545
"3495","WS10",2012-11-08,3.5,1.15,16,33.019375,60.375,60.4039623923607,33.053953129327
"3496","WS10",2012-11-09,3.5,1.15,16,33.019375,60.375,60.4039623923607,33.053953129327
"3497","WS10",2012-11-10,3.5,1.15,16,33.019375,60.375,60.4039623923607,33.053953129327
"3498","WS10",2012-11-11,3.5,1.15,16,33.019375,60.375,60.4039623923607,33.053953129327
"3499","WS10",2012-11-12,3.5,1.15,16,33.019375,60.375,60.4039623923607,33.053953129327
"3500","WS10",2012-11-13,3.5,1.15,16,33.019375,60.375,60.4039623923607,33.053953129327
"3501","WS10",2012-11-14,3.5,1.15,16,33.019375,60.375,60.4039623923607,33.053953129327
"3502","WS10",2012-11-15,1.75,0.577,8,33.134225,60.375,60.3981699138885,33.0700075034616
"3503","WS10",2012-11-16,1.75,0.577,8,33.134225,60.375,60.3981699138885,33.0700075034616
"3504","WS10",2012-11-17,1.75,0.577,8,33.134225,60.375,60.3981699138885,33.0700075034616
"3505","WS10",2012-11-18,1.75,0.577,8,33.134225,60.375,60.3981699138885,33.0700075034616
"3506","WS10",2012-11-19,1.75,0.577,8,33.134225,60.375,60.3981699138885,33.0700075034616
"3507","WS10",2012-11-20,1.31,0.432,6,33.0768,60.26,60.3774444268052,33.0710263779424
"3508","WS10",2012-11-21,1.31,0.432,6,33.0768,60.26,60.3774444268052,33.0710263779424
"3509","WS10",2012-11-22,1.31,0.432,6,33.0768,60.26,60.3774444268052,33.0710263779424
"3510","WS10",2012-11-23,1.31,0.432,6,33.0768,60.26,60.3774444268052,33.0710263779424
"3511","WS10",2012-11-24,1.31,0.432,6,33.0768,60.26,60.3774444268052,33.0710263779424
"3512","WS10",2012-11-25,1.31,0.432,6,33.0768,60.26,60.3774444268052,33.0710263779424
"3513","WS10",2012-11-26,2.19,0.721,10,33.12274,60.444,60.3940833201039,33.0839547834568
"3514","WS10",2012-11-27,2.19,0.721,10,33.12274,60.444,60.3940833201039,33.0839547834568
"3515","WS10",2012-11-28,2.19,0.721,10,33.12274,60.444,60.3940833201039,33.0839547834568
"3516","WS10",2012-11-29,2.19,0.721,10,33.12274,60.444,60.3940833201039,33.0839547834568
"3517","WS10",2012-11-30,2.19,0.721,10,33.12274,60.444,60.3940833201039,33.0839547834568
"3518","WS10",2012-12-01,2.19,0.721,10,33.12274,60.444,60.3940833201039,33.0839547834568
"3519","WS10",2012-12-02,2.19,0.721,10,33.12274,60.444,60.3940833201039,33.0839547834568
"3520","WS10",2012-12-03,2.19,0.721,10,33.12274,60.444,60.3940833201039,33.0839547834568
"3521","WS10",2012-12-04,2.19,0.721,10,33.12274,60.444,60.3940833201039,33.0839547834568
"3522","WS10",2012-12-05,2.19,0.721,10,33.12274,60.444,60.3940833201039,33.0839547834568
"3523","WS10",2012-12-06,2.19,0.721,10,33.12274,60.444,60.3940833201039,33.0839547834568
"3524","WS10",2012-12-07,2.19,0.721,10,33.12274,60.444,60.3940833201039,33.0839547834568
"3525","WS10",2012-12-08,2.19,0.721,10,33.12274,60.444,60.3940833201039,33.0839547834568
"3526","WS10",2012-12-09,2.19,0.721,10,33.12274,60.444,60.3940833201039,33.0839547834568
"3527","WS10",2012-12-10,2.19,0.721,10,33.12274,60.444,60.3940833201039,33.0839547834568
"3528","WS10",2012-12-11,1.31,0.432,6,33.0768,60.26,60.3739708220883,33.0828815659383
"3529","WS10",2012-12-12,1.31,0.432,6,33.0768,60.26,60.3739708220883,33.0828815659383
"3530","WS10",2012-12-13,1.31,0.432,6,33.0768,60.26,60.3739708220883,33.0828815659383
"3531","WS10",2012-12-14,1.31,0.432,6,33.0768,60.26,60.3739708220883,33.0828815659383
"3532","WS10",2012-12-15,1.31,0.432,6,33.0768,60.26,60.3739708220883,33.0828815659383
"3533","WS10",2012-12-16,1.31,0.432,6,33.0768,60.26,60.3739708220883,33.0828815659383
"3534","WS10",2012-12-17,1.31,0.432,6,33.0768,60.26,60.3739708220883,33.0828815659383
"3535","WS10",2012-12-18,1.31,0.432,6,33.0768,60.26,60.3739708220883,33.0828815659383
"3536","WS10",2012-12-19,1.31,0.432,6,33.0768,60.26,60.3739708220883,33.0828815659383
"3537","WS10",2012-12-20,1.31,0.432,6,33.0768,60.26,60.3739708220883,33.0828815659383
"3538","WS10",2012-12-21,4.38,1.441,20,33.09977,60.444,60.4089854110442,33.0913257829691
"3539","WS10",2012-12-22,4.38,1.441,20,33.09977,60.444,60.4089854110442,33.0913257829691
"3540","WS10",2012-12-23,4.38,1.441,20,33.09977,60.444,60.4089854110442,33.0913257829691
"3541","WS10",2012-12-24,4.38,1.441,20,33.09977,60.444,60.4089854110442,33.0913257829691
"3542","WS10",2012-12-25,4.38,1.441,20,33.09977,60.444,60.4089854110442,33.0913257829691
"3543","WS10",2012-12-26,4.38,1.441,20,33.09977,60.444,60.4089854110442,33.0913257829691
"3544","WS10",2012-12-27,4.38,1.441,20,33.09977,60.444,60.4089854110442,33.0913257829691
"3545","WS10",2012-12-28,4.38,1.441,20,33.09977,60.444,60.4264927055221,33.0955478914846
"3546","WS10",2012-12-29,4.38,1.441,20,33.09977,60.444,60.4264927055221,33.0955478914846
"3547","WS10",2012-12-30,4.38,1.441,20,33.09977,60.444,60.4264927055221,33.0955478914846
"3548","WS10",2012-12-31,4.38,1.441,20,33.09977,60.444,60.4264927055221,33.0955478914846
"3549","WS10",2013-01-01,4.38,1.441,20,33.09977,60.444,60.4264927055221,33.0955478914846
"3550","WS10",2013-01-02,4.38,1.441,20,33.09977,60.444,60.4264927055221,33.0955478914846
"3551","WS10",2013-01-03,4.38,1.441,20,33.09977,60.444,60.4264927055221,33.0955478914846
"3552","WS10",2013-01-04,4.38,1.441,20,33.09977,60.444,60.4352463527611,33.0976589457423
"3553","WS10",2013-01-05,4.38,1.441,20,33.09977,60.444,60.4352463527611,33.0976589457423
"3554","WS10",2013-01-06,4.38,1.441,20,33.09977,60.444,60.4352463527611,33.0976589457423
"3555","WS10",2013-01-07,4.38,1.441,20,33.09977,60.444,60.4352463527611,33.0976589457423
"3556","WS10",2013-01-08,4.38,1.441,20,33.09977,60.444,60.4352463527611,33.0976589457423
"3557","WS10",2013-01-09,4.38,1.441,20,33.09977,60.444,60.4352463527611,33.0976589457423
"3558","WS10",2013-01-10,2.628,0.86484,12,33.108958,60.444,60.4378724469327,33.1010486620196
"3559","WS10",2013-01-11,2.628,0.86484,12,33.108958,60.444,60.4378724469327,33.1010486620196
"3560","WS10",2013-01-12,2.628,0.86484,12,33.108958,60.444,60.4378724469327,33.1010486620196
"3561","WS10",2013-01-13,2.628,0.86484,12,33.108958,60.444,60.4378724469327,33.1010486620196
"3562","WS10",2013-01-14,2.628,0.86484,12,33.108958,60.444,60.4378724469327,33.1010486620196
"3563","WS10",2013-01-15,2.628,0.86484,12,33.108958,60.444,60.4378724469327,33.1010486620196
"3564","WS10",2013-01-16,2.628,0.86484,12,33.108958,60.444,60.4378724469327,33.1010486620196
"3565","WS10",2013-01-17,2.628,0.86484,12,33.108958,60.444,60.4378724469327,33.1010486620196
"3566","WS10",2013-01-18,2.628,0.86484,12,33.108958,60.444,60.4397107128529,33.1034214634137
"3567","WS10",2013-01-19,2.628,0.86484,12,33.108958,60.444,60.4397107128529,33.1034214634137
"3568","WS10",2013-01-20,2.628,0.86484,12,33.108958,60.444,60.4397107128529,33.1034214634137
"3569","WS10",2013-01-21,1.314,0.43242,6,33.108958,60.444,60.440354105925,33.1042519439017
"3570","WS10",2013-01-22,1.314,0.43242,6,33.108958,60.444,60.440354105925,33.1042519439017
"3571","WS10",2013-01-23,1.314,0.43242,6,33.108958,60.444,60.440354105925,33.1042519439017
"3572","WS10",2013-01-24,1.314,0.43242,6,33.108958,60.444,60.440354105925,33.1042519439017
"3573","WS10",2013-01-25,1.314,0.43242,6,33.108958,60.444,60.440354105925,33.1042519439017
"3574","WS10",2013-01-26,3.94,1.298,18,33.1278444444444,60.4133333333333,60.4281947582587,33.1148685691459
"3575","WS10",2013-01-27,3.94,1.298,18,33.1278444444444,60.4133333333333,60.4281947582587,33.1148685691459
"3576","WS10",2013-01-28,3.94,1.298,18,33.1278444444444,60.4133333333333,60.4281947582587,33.1148685691459
"3577","WS10",2013-01-29,3.94,1.298,18,33.1278444444444,60.4133333333333,60.4281947582587,33.1148685691459
"3578","WS10",2013-01-30,3.94,1.298,18,33.1278444444444,60.4133333333333,60.4281947582587,33.1148685691459
"3579","WS10",2013-01-31,1.752,0.577,8,33.134225,60.444,60.431355806607,33.1187398553167
"3580","WS10",2013-02-01,1.752,0.577,8,33.134225,60.444,60.431355806607,33.1187398553167
"3581","WS10",2013-02-02,1.752,0.577,8,33.134225,60.444,60.431355806607,33.1187398553167
"3582","WS10",2013-02-03,1.752,0.577,8,33.134225,60.444,60.431355806607,33.1187398553167
"3583","WS10",2013-02-04,2.19,0.7207,10,33.108958,60.444,60.4345168549552,33.1162943914875
"3584","WS10",2013-02-05,2.19,0.7207,10,33.108958,60.444,60.4345168549552,33.1162943914875
"3585","WS10",2013-02-06,2.19,0.7207,10,33.108958,60.444,60.4345168549552,33.1162943914875
"3586","WS10",2013-02-07,2.19,0.7207,10,33.108958,60.444,60.4345168549552,33.1162943914875
"3587","WS10",2013-02-08,1.752,0.577,8,33.134225,60.444,60.4364134839642,33.11988051319
"3588","WS10",2013-02-09,1.752,0.577,8,33.134225,60.444,60.4364134839642,33.11988051319
"3589","WS10",2013-02-10,1.752,0.577,8,33.134225,60.444,60.4364134839642,33.11988051319
"3590","WS10",2013-02-11,1.314,0.43242,6,33.108958,60.444,60.4375514613696,33.1182421362115
"3591","WS10",2013-02-12,1.314,0.43242,6,33.108958,60.444,60.4375514613696,33.1182421362115
"3592","WS10",2013-02-13,1.314,0.43242,6,33.108958,60.444,60.4375514613696,33.1182421362115
"3593","WS10",2013-02-14,1.533,0.504,7,33.0768,60.444,60.4386799556299,33.1109897623745
"3594","WS10",2013-02-15,1.533,0.504,7,33.0768,60.444,60.4386799556299,33.1109897623745
"3595","WS10",2013-02-16,1.533,0.504,7,33.0768,60.444,60.4386799556299,33.1109897623745
"3596","WS10",2013-02-17,1.533,0.504,7,33.0768,60.444,60.4386799556299,33.1109897623745
"3597","WS10",2013-02-18,1.752,0.577,8,33.134225,60.444,60.4397439645039,33.1156368098996
"3598","WS10",2013-02-19,1.752,0.577,8,33.134225,60.444,60.4397439645039,33.1156368098996
"3599","WS10",2013-02-20,1.752,0.577,8,33.134225,60.444,60.4397439645039,33.1156368098996
"3600","WS10",2013-02-21,1.752,0.577,8,33.134225,60.444,60.4397439645039,33.1156368098996
"3601","WS10",2013-02-22,1.752,0.577,8,33.134225,60.444,60.4397439645039,33.1156368098996
"3602","WS10",2013-02-23,1.752,0.577,8,33.134225,60.444,60.4397439645039,33.1156368098996
"3603","WS10",2013-02-24,1.752,0.577,8,33.134225,60.444,60.4397439645039,33.1156368098996
"3604","WS10",2013-02-25,1.752,0.577,8,33.134225,60.444,60.4397439645039,33.1156368098996
"3605","WS10",2013-02-26,2.19,0.7207,10,33.108958,60.444,60.4408079733779,33.1139671074247
"3606","WS10",2013-02-27,2.19,0.7207,10,33.108958,60.444,60.4408079733779,33.1139671074247
"3607","WS10",2013-02-28,2.19,0.7207,10,33.108958,60.444,60.4408079733779,33.1139671074247
"3608","WS10",2013-03-01,2.19,0.7207,10,33.108958,60.444,60.4408079733779,33.1139671074247
"3609","WS10",2013-03-02,2.19,0.7207,10,33.108958,60.444,60.4408079733779,33.1139671074247
"3610","WS10",2013-03-03,2.19,0.7207,10,33.108958,60.444,60.4408079733779,33.1139671074247
